"ID","EndTime","Sex","Is.English.your.primary.language.","Ethnic.group","Other.ethnic.group","Age..Range.in.years.","What.is.your.religion.","Other.religion","Do.you.consider.yourself.to.have.a.disability..If.yes..please.select.from.the.options.which.best.describes.your.disability...br...Please.note..The.information.you.provide.here.may.not.be.shared.with.the.organisation.that.asked.you.to.take.the.test..If.you.wish.them.to.be.aware.of.your.disability.you.should.contact.them.directly.","Country.of.birth","Other.country.of.birth","PD_Education","PD_JobTitle","PD_Occupation","PD_Reason","PD_Tenure","TimeTaken","wgcta.d.theta.score","wgcta.e.theta.score","wgcta.norm.group","wgcta.other.num.answered","wgcta.other.s1.num.answered","wgcta.other.s1.raw.score","wgcta.other.s2.num.answered","wgcta.other.s2.raw.score","wgcta.other.s3.num.answered","wgcta.other.s3.raw.score","wgcta.other.s4.num.answered","wgcta.other.s4.raw.score","wgcta.other.s5.num.answered","wgcta.other.s5.raw.score","wgcta.percentile","wgcta.r.theta.score","wgcta.raw.score","wgcta.retest.completion.status","wgcta.retest.status","wgcta.retest.surveyuser.id","wgcta.t.score","wgcta.theta.score","wgcta.verification.theta"
50137,"2015-07-01 11:52:48","Male","No","Prefer not to say","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Cyprus","","Master Degree","No job title","Student","As an applicant for a job in my current organisation","Prefer not to say",1479,-0.86977,0.06957,"UK General Population",40,5,0,12,2,5,3,6,4,12,8,1,-1.75768,17,,,,25,-1.44403,
47395,"2015-02-09 19:08:42","Female","Yes","Asian or Asian British - Chinese","","25-29 years","No religion","","No","United Kingdom","","LLB","Trainee Solicitor","Legal Professional","As an applicant for a job outside of my current organisation","1 to 2 years",1804,0.50469,-0.10951,"Managers",40,5,4,12,11,5,4,6,5,12,7,65,0.53248,31,,,,54,0.47522,
23978,"2013-10-14 13:39:47","Male","Prefer not to say","Asian or Asian British - Pakistani","","20-24 years","Muslim","","No","United Kingdom","","BA","","Prefer not to say","As an applicant for a job outside of my current organisation","Prefer not to say",1564,0.90252,-0.02032,"Graduates",40,5,4,12,7,5,5,6,4,12,7,36,-0.62619,27,,,,47,-0.14619,
37253,"2014-10-18 10:28:53","Female","Yes","White - British","","30-34 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Fee Paid Ombudsmen","Legal Professional","As an applicant for a job outside of my current organisation","8 to 10 years",1330,-0.93658,-0.55279,"UK General Population",40,5,2,12,9,5,1,6,5,12,6,34,0.04956,23,,,,46,-0.48266,
34837,"2014-05-11 21:13:40","Prefer not to say","Yes","","","30-34 years","No religion","","No","Prefer not to say","","Master Degree","Assistant Principal","Teacher","As an applicant for a job outside of my current organisation","8 to 10 years",1800,0.89937,0.42994,"UK General Population",40,5,4,12,10,5,4,6,6,12,9,93,0.77944,33,,,,65,1.07107,
3679,"2015-02-13 16:49:58","Female","Yes","Black or Black British - African","","16-19 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Zimbabwe","","A-Level Scottish Highers or equivalent","Spring Vacation Scheme and First Year Open Days ","Student","As an applicant for a job outside of my current organisation","11 to 15 years",1644,0.2726,0.05845,"Hogan Lovells Graduates",40,5,3,12,12,5,5,6,3,12,8,59,1.32599,31,,,,52,0.81623,
5429,"2016-04-05 18:02:47","Female","Yes","Black or Black British - African","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","3 to 4 years",1482,-0.0755,0.5683,"Hogan Lovells Graduates",40,5,5,12,12,5,3,6,4,12,9,59,1.42295,33,,,,52,0.89015,
51116,"2015-08-23 17:48:53","Female","Yes","White - Any other White Background","","25-29 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","LLB","Litigation Assistant","Legal Professional","As an applicant for a job in my current organisation","1 to 2 years",1800,0.50351,-0.00609,"UK General Population",40,5,3,12,6,5,4,6,5,12,7,58,-0.44526,25,,,,52,0.05048,
5888,"2011-12-27 16:32:58","Male","Yes","Asian or Asian British - Indian","","20-24 years","Sikh","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","Prefer not to say",1199,0.6215,0.31002,"Graduates",40,5,4,12,10,5,2,6,5,12,7,77,0.77082,28,,,,57,0.73375,
20542,"2013-09-11 11:28:08","Male","Yes","Mixed - White and Asian","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",956,0.56026,0.0039,"Bank of England Graduate & Internship Applicants 2013",40,5,4,12,11,5,3,6,6,12,8,76,0.99384,32,,,,57,0.68864,
4965,"2016-02-11 00:50:10","Female","Yes","Asian or Asian British - Chinese","","16-19 years","No religion","","No","Singapore","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","11 to 15 years",1800,0.62429,-0.01717,"Hogan Lovells Graduates",40,5,3,12,11,5,4,6,6,12,7,33,0.86051,31,,,,45,0.67168,
20432,"2013-09-06 10:21:46","Female","Yes","White - British","","40-44 years","No religion","","No","United Kingdom","","Master Degree","Review and Inspection Service Manager","Other","As an applicant for a job outside of my current organisation","11 to 15 years",1800,-1.12843,0.15403,"Public Sector Managers",40,5,1,12,9,5,1,6,4,12,8,23,-0.18469,23,,,,43,-0.44547,
28311,"2014-09-11 16:57:46","Male","Yes","White - British","","50-54 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","BA","Learning and development manager","Human Resource Professional","As an applicant for a job outside of my current organisation","Less than 1 year",1681,-0.03705,-0.65203,"UK General Population",40,5,3,12,11,5,3,6,3,12,4,66,1.06842,24,,,,54,0.18781,
51098,"2015-08-13 22:54:37","Male","Yes","Asian or Asian British - Pakistani","","25-29 years","Muslim","","No","Hong Kong","","LLB","Consultant","Consultant","As an applicant for a job outside of my current organisation","Less than 1 year",1801,0.95831,0.5324,"UK General Population",40,5,4,12,11,5,5,6,4,12,8,73,-0.16446,32,,,,56,0.30171,
55549,"2016-01-30 15:44:27","Male","No","White - Any other White Background","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Cyprus","","Higher Education Certificate or Diploma","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1760,-0.79598,-0.8114,"UK General Population",40,5,0,12,8,5,2,6,5,12,5,34,0.06105,20,,,,46,-0.495,
26588,"2015-02-09 12:37:57","Female","Yes","Asian or Asian British - Indian","","20-24 years","Sikh","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1276,-0.70899,0.02364,"Graduates",39,4,1,12,9,5,3,6,4,12,7,44,0.64029,24,,,,49,0.00287,
36593,"2014-07-22 10:51:43","Male","Yes","White - British","","45-49 years","No religion","","No","United Kingdom","","LLB","Barrister","Legal Professional","As an applicant for a job in my current organisation","26 years or more",1800,1.08508,0.49817,"Managers",40,5,3,12,11,5,4,6,6,12,8,94,1.16644,32,,,,63,1.3656,
36162,"2016-03-18 14:09:11","Male","Yes","Other ethnic group, please specify below","arab","16-19 years","Muslim","","No","Ireland","","A-Level Scottish Highers or equivalent","student","Student","As part of a trial","8 to 10 years",1800,-1.06531,0.49242,"UK General Population",39,5,3,12,9,5,3,6,1,11,9,46,0.06618,25,,,,49,-0.27423,
28700,"2014-03-27 11:36:53","Male","Yes","White - British","","25-29 years","No religion","","No","United Kingdom","","BA","Associate Director","Information Technology Professional","For professional development","3 to 4 years",1110,-0.30745,-0.23173,"UK General Population",40,5,2,12,4,5,4,6,4,12,9,12,-1.27144,23,,,,38,-1.04212,
52335,"2015-09-22 15:24:45","Male","Yes","White - British","","50-54 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Interim Director Service Delivery","Other","As an applicant for a job in my current organisation","Less than 1 year",0,0.38128,-0.73495,"Senior Management",40,5,4,12,8,5,2,6,6,12,6,29,-0.18265,26,,,,45,-0.10667,
2710,"2014-02-07 21:32:25","Female","Yes","White - British","","16-19 years","No religion","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","Less than 1 year",1601,0.864,0.76561,"Hogan Lovells Graduates",40,5,5,12,12,5,5,6,4,12,9,76,1.35005,35,,,,56,1.26905,
1277,"2012-07-19 17:40:18","Male","Yes","Asian or Asian British - Indian","","20-24 years","Hindu","","No","United Kingdom","","LLB","Student","Student","As an applicant for a job outside of my current organisation","16 to 20 years",1800,1.88739,0.59206,"Hogan Lovells Graduates",40,5,4,12,12,5,5,6,6,12,8,88,1.30864,35,,,,61,1.48083,
21572,"2013-11-13 12:14:16","Male","Yes","White - British","","20-24 years","No religion","","Dyslexia","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","3 to 4 years",1772,-0.01381,-0.6414,"Bank of England Graduate & Internship Applicants 2013",40,5,3,12,9,5,3,6,4,12,6,27,-0.10951,25,,,,44,-0.21953,
23220,"2014-05-16 06:09:50","Male","Yes","Asian or Asian British - Indian","","25-29 years","Hindu","","No","India","","Master Degree","IT Graduate Programme 2014","Information Technology Professional","As an applicant for a job outside of my current organisation","Less than 1 year",1528,-0.9352,-1.17319,"Bank of England Graduate & Internship Applicants 2013",40,5,2,12,9,5,3,6,4,12,5,9,0.00782,23,,,,37,-0.78066,
21592,"2013-11-13 20:58:11","Male","Yes","White - Any other White Background","","16-19 years","No religion","","No","Spain","","Higher Education Certificate or Diploma","equity research","Student","As an applicant for a job outside of my current organisation","Prefer not to say",1760,-0.02833,0.60156,"Bank of England Graduate & Internship Applicants 2013",40,5,3,12,11,5,3,6,3,12,8,70,0.77523,28,,,,55,0.58473,
34662,"2014-05-14 17:42:59","Male","","Asian or Asian British - Bangladeshi","","40-44 years","","","","","","Master Degree","Risk Business Partner","Other","For professional development","5 to 7 years",1454,-0.47763,0.10281,"UK General Population",40,5,3,12,7,5,1,6,6,12,7,21,-0.9129,24,,,,42,-0.69906,
54633,"2015-11-30 13:53:40","Female","Yes","Mixed - White and Asian","","40-44 years","No religion","","No","United Kingdom","","BA","Solicitor","Legal Professional","As an applicant for a job outside of my current organisation","8 to 10 years",1800,0.97783,0.58703,"Managers",40,5,3,12,8,5,5,6,5,12,7,60,-0.37495,28,,,,53,0.33949,
15429,"2013-03-18 15:39:40","Female","Yes","White - British","","50-54 years","No religion","","No","United Kingdom","","Higher Education Certificate or Diploma","Retired","Other","As an applicant for a job outside of my current organisation","8 to 10 years",1295,-0.22704,-0.09207,"UK General Population",40,5,3,12,8,5,3,6,2,12,7,54,-0.08593,23,,,,51,-0.11424,
2778,"2014-02-20 17:00:28","Female","Yes","White - British","","16-19 years","No religion","","Disability, special need or medical condition not listed above","United Kingdom","","A-Level Scottish Highers or equivalent","First Year Event","Student","As an applicant for a job outside of my current organisation","Less than 1 year",1575,0.89251,0.86567,"Hogan Lovells Graduates",40,5,4,12,9,5,5,6,4,12,10,18,-0.24799,32,,,,40,0.438,
51652,"2015-08-12 09:30:53","Female","","Prefer not to say","Mixed White British and Black Latin American","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","","","Master Degree","GLS Legal Trainee Position","Other","As an applicant for a job outside of my current organisation","Less than 1 year",1800,0.19949,1.47004,"Managers",40,5,3,12,6,5,3,6,5,12,10,60,-0.42269,27,,,,53,0.34375,
36331,"2014-07-17 08:45:12","Male","Yes","White - British","","55-59 years","No religion","","No","United Kingdom","","Other","Director for Commissioning Transport and Infrastructure","Other","As an applicant for a job in my current organisation","26 years or more",1411,0.1657,-0.58427,"UK General Population",40,5,3,12,9,5,5,6,3,12,5,58,0.17435,25,,,,52,-0.02033,
32194,"2014-04-01 12:46:27","Male","Yes","White - British","","50-54 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","GCSE or equivalent","Retired","Consultant","As an applicant for a job outside of my current organisation","1 to 2 years",1553,0.35464,-0.11648,"UK General Population",40,5,3,12,6,5,5,6,4,12,7,27,-0.95969,25,,,,44,-0.57717,
56003,"2016-02-26 21:14:23","Female","No","White - Any other White Background","","30-34 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Germany","","Master Degree","Psychologist","Other","As an applicant for a job outside of my current organisation","3 to 4 years",1800,-0.00584,-0.69055,"UK General Population",40,5,4,12,11,5,3,6,4,12,7,82,1.245,29,,,,59,0.66001,
10731,"2012-11-09 14:35:30","Female","Yes","White - British","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","5 to 7 years",1801,0.90122,-0.06908,"Graduates",40,5,3,12,10,5,4,6,6,12,7,72,0.65618,30,,,,56,0.6712,
31825,"2014-04-21 15:24:46","Female","Yes","White - British","","45-49 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","solicitor","Legal Professional","As an applicant for a job outside of my current organisation","11 to 15 years",1512,0.02407,0.42639,"UK General Population",40,5,2,12,7,5,4,6,5,12,8,62,-0.15933,26,,,,53,0.0904,
55330,"2016-02-04 13:31:04","Female","Yes","White - Irish","","25-29 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Ireland","","Master Degree","Assessment Centre","Legal Professional","As an applicant for a job outside of my current organisation","1 to 2 years",1780,0.01422,0.70835,"Graduates in Law, Business, Economic or Finance",40,5,3,12,9,5,3,6,5,12,9,74,0.35579,29,,,,56,0.50069,
26581,"2013-11-16 15:10:23","Male","Yes","Asian or Asian British - Indian","","20-24 years","Hindu","","No","United Kingdom","","Other","Legal Assistant","Legal Professional","As an applicant for a job outside of my current organisation","Less than 1 year",1515,-0.14405,0.46954,"Graduates",40,5,3,12,11,5,2,6,4,12,7,67,0.96595,27,,,,55,0.57643,
35859,"2014-07-12 11:20:07","Male","Yes","White - Any other White Background","New Zealander","30-34 years","No religion","","","New Zealand","","LLB","Senior Contracts Lawyer","Legal Professional","As an applicant for a job outside of my current organisation","8 to 10 years",1162,0.07907,0.43864,"Managers",39,5,4,12,11,5,3,6,4,11,8,74,1.16848,30,,,,57,0.64231,
